"customerid","recency","frequency","monetary","segment"
"17582","235 days 23:32:00","1","175.27","Lost"
"17584","6 days 19:38:00","3","1227.30","Regular"
"17585","108 days 23:20:00","4","1133.07","Regular"
"17588","99 days 23:13:00","3","1240.20","Regular"
"17589","59 days 19:52:00","4","2404.17","Regular"
"17590","1 day 23:55:00","3","1479.22","Regular"
"17591","72 days 23:08:00","8","2215.02","Regular"
"17593","3 days 02:20:00","6","3911.56","Regular"
"17594","84 days 20:16:00","2","993.18","Regular"
"17595","11 days 20:42:00","2","388.79","Regular"
"17596","22 days 22:39:00","7","2827.93","Regular"
"17597","213 days 00:56:00","1","2044.37","Lost"
"17600","17 days 03:07:00","1","161.67","New"
"17601","238 days 18:48:00","1","116.01","Lost"
"17602","1 day 22:57:00","8","5050.77","Regular"
"17603","49 days 17:31:00","5","-1165.30","Regular"
"17604","216 days 23:07:00","2","309.36","Lost"
"17608","32 days 23:44:00","2","193.42","New"
"17609","40 days 00:22:00","6","1103.92","Regular"
"17611","3 days 03:04:00","19","3947.87","Loyal"
"17612","52 days 21:51:00","10","1992.76","Loyal"
"17613","22 days 01:59:00","17","4509.37","Loyal"
"17614","56 days 20:49:00","1","390.07","Regular"
"17615","129 days 22:44:00","3","329.60","Regular"
"17616","173 days 02:39:00","3","571.20","Regular"
"17618","5 days 01:00:00","3","971.58","Regular"
"17619","311 days 22:32:00","1","218.52","Lost"
"17620","59 days 00:42:00","1","81.44","New"
"17621","20 days 19:39:00","4","1336.10","Regular"
"17623","32 days 01:18:00","1","527.05","Regular"
"17624","14 days 01:58:00","2","843.48","Regular"
"17625","17 days 23:14:00","4","2047.00","Regular"
"17628","80 days 21:29:00","1","75.75","New"
"17629","5 days 01:54:00","9","1784.12","Regular"
"17630","169 days 00:52:00","2","503.60","Regular"
"17631","1 day 03:03:00","3","528.33","Regular"
"17633","30 days 23:25:00","6","1242.34","Regular"
"17634","35 days 23:41:00","9","2361.97","Regular"
"17636","8 days 04:21:00","2","265.93","Regular"
"17637","30 days 23:59:00","2","547.06","Regular"
"17639","275 days 21:28:00","1","108.50","Lost"
"17640","86 days 03:37:00","1","621.66","Regular"
"17642","119 days 03:39:00","2","712.29","Regular"
"17643","372 days 22:12:00","1","101.55","Lost"
"17644","23:07:00","17","2768.98","Loyal"
"17646","218 days 23:33:00","4","995.66","Lost"
"17647","64 days 21:12:00","1","133.06","New"
"17648","60 days 03:09:00","5","1789.55","Regular"
"17649","134 days 02:00:00","2","861.74","Regular"
"17650","20 days 21:58:00","1","166.08","New"
"17651","11 days 02:21:00","14","3886.67","Loyal"
"17652","24 days 23:55:00","18","4737.13","Loyal"
"17653","28 days 22:24:00","5","1175.88","Regular"
"17654","276 days 23:33:00","1","117.55","Lost"
"17655","10 days 01:16:00","8","2571.74","Regular"
"17656","72 days 23:46:00","5","1674.69","Regular"
"17658","10 days 01:03:00","3","485.88","Regular"
"17659","3 days 03:21:00","14","2954.75","Loyal"
"17660","140 days 23:13:00","1","196.00","New"
"17663","25 days 03:54:00","9","1788.27","Regular"
"17664","18 days 01:21:00","2","604.64","Regular"
"17666","3 days 03:44:00","2","728.16","Regular"
"17667","65 days 22:18:00","5","2055.51","Regular"
"17668","23:25:00","2","347.75","Regular"
"17669","42 days 03:57:00","7","3406.72","Regular"
"17670","227 days 03:38:00","1","205.70","Lost"
"17671","15 days 00:29:00","6","1284.08","Regular"
"17672","43 days 01:54:00","4","3106.62","Regular"
"17673","23:44:00","7","1622.22","Regular"
"17674","73 days 23:15:00","2","551.04","Regular"
"17675","18:47:00","41","20098.10","Loyal"
"17676","3 days 21:34:00","7","1383.27","Regular"
"17677","1 day 02:54:00","43","16219.22","Loyal"
"17678","263 days 00:58:00","1","298.11","Lost"
"17679","52 days 05:07:00","2","1992.11","Regular"
"17680","23 days 00:08:00","1","184.40","New"
"17682","9 days 20:51:00","7","2459.33","Regular"
"17684","43 days 01:40:00","1","239.41","Regular"
"17685","16 days 01:14:00","7","3191.53","Regular"
"17686","6 days 21:11:00","7","5739.46","Regular"
"17690","29 days 21:33:00","16","4748.45","Loyal"
"17691","357 days 19:30:00","2","290.40","Lost"
"17692","126 days 22:49:00","5","733.44","Regular"
"17693","135 days 19:38:00","3","187.02","Regular"
"17694","141 days 00:50:00","1","283.12","Regular"
"17695","131 days 02:10:00","2","765.34","Regular"
"17696","37 days 23:07:00","14","2201.05","Loyal"
"17697","235 days 21:10:00","1","338.95","Lost"
"17698","260 days 01:16:00","1","154.95","Lost"
"17700","16 days 00:59:00","6","2508.89","Regular"
"17701","252 days 00:25:00","1","417.95","Lost"
"17702","29 days 20:47:00","6","1719.72","Regular"
"17703","34 days 20:59:00","3","798.74","Regular"
"17704","168 days 03:10:00","2","885.19","Regular"
"17705","2 days 23:05:00","10","1781.12","Loyal"
"17706","3 days 23:16:00","22","10097.37","Loyal"
"17707","184 days 21:47:00","2","152.40","Lost"
"17708","187 days 02:38:00","2","267.08","Lost"
"17709","169 days 00:55:00","1","137.45","New"
"17711","10 days 01:10:00","2","385.10","Regular"
"17712","44 days 00:22:00","1","522.91","Regular"
"17714","320 days 02:18:00","1","153.00","Lost"
"17715","200 days 00:18:00","1","326.40","Lost"
"17716","22 days 00:50:00","12","5505.79","Loyal"
"17718","231 days 23:11:00","1","139.35","Lost"
"17719","37 days 02:14:00","18","5367.80","Loyal"
"17720","25 days 21:46:00","4","1195.94","Regular"
"17722","95 days 21:28:00","6","2380.64","Regular"
"17723","126 days 18:13:00","6","3276.40","Regular"
"17724","57 days 01:57:00","4","995.65","Regular"
"17725","15 days 20:16:00","14","3371.13","Loyal"
"17727","8 days 21:29:00","2","1042.55","Regular"
"17728","3 days 03:58:00","5","2515.68","Regular"
"17730","2 days 21:07:00","15","5288.83","Loyal"
"17731","78 days 21:48:00","5","878.20","Regular"
"17732","372 days 03:21:00","1","303.97","Lost"
"17733","38 days 04:34:00","2","692.19","Regular"
"17734","53 days 00:17:00","3","700.63","Regular"
"17735","1 day 20:03:00","19","13110.02","Loyal"
"17736","8 days 21:14:00","4","337.49","Regular"
"17737","8 days 21:34:00","2","168.24","New"
"17738","18 days 21:45:00","5","1863.35","Regular"
"17739","11 days 03:38:00","8","2786.05","Regular"
"17742","112 days 21:22:00","2","355.11","Regular"
"17744","3 days 00:39:00","7","2291.08","Regular"
"17746","234 days 01:24:00","2","98.80","Lost"
"17747","99 days 23:21:00","2","64.65","New"
"17749","177 days 21:05:00","2","674.52","Regular"
"17750","4 days 22:41:00","9","1797.57","Regular"
"17752","358 days 20:31:00","1","80.64","Lost"
"17754","01:30:00","6","1739.92","Regular"
"17757","21:19:00","31","5585.49","Loyal"
"17758","18 days 22:05:00","8","3456.70","Regular"
"17759","16 days 20:48:00","3","834.99","Regular"
"17760","21 days 01:54:00","2","287.59","Regular"
"17761","32 days 02:27:00","1","712.78","Regular"
"17763","262 days 22:25:00","1","15.00","Lost"
"17764","50 days 01:47:00","2","818.82","Regular"
"17765","158 days 00:09:00","3","371.88","Regular"
"17767","14 days 22:08:00","1","271.20","Regular"
"17768","7 days 23:28:00","3","2273.18","Regular"
"17769","12 days 01:32:00","12","3960.63","Loyal"
"17770","198 days 00:16:00","5","1143.27","Lost"
"17771","56 days 01:07:00","2","245.81","Regular"
"17772","10 days 01:45:00","2","182.77","New"
"17774","96 days 00:01:00","5","1215.46","Regular"
"17775","254 days 02:00:00","1","56.40","Lost"
"17777","24 days 00:48:00","3","665.86","Regular"
"17779","20 days 22:35:00","5","642.17","Regular"
"17781","158 days 20:50:00","2","188.02","New"
"17783","71 days 20:43:00","2","283.47","Regular"
"17785","52 days 23:07:00","1","131.94","New"
"17786","84 days 23:59:00","2","278.74","Regular"
"17787","152 days 01:26:00","4","1865.19","Regular"
"17788","73 days 02:41:00","2","1117.90","Regular"
"17789","280 days 23:36:00","1","225.90","Lost"
"17790","26 days 01:20:00","14","1965.55","Loyal"
"17791","29 days 00:41:00","1","106.10","New"
"17793","24 days 22:26:00","1","323.04","Regular"
"17795","179 days 00:14:00","2","350.39","Regular"
"17796","39 days 21:12:00","4","697.90","Regular"
"17797","21 days 23:29:00","3","780.43","Regular"
"17799","21 days 21:34:00","11","3026.08","Loyal"
"17800","36 days 23:53:00","9","1199.01","Regular"
"17802","81 days 21:54:00","4","1251.84","Regular"
"17805","73 days 01:01:00","1","512.31","Regular"
"17806","10 days 22:38:00","1","546.04","Regular"
"17809","15 days 23:50:00","15","4627.62","Loyal"
"17811","3 days 23:04:00","51","7677.71","Loyal"
"17812","12 days 01:03:00","4","732.16","Regular"
"17813","13 days 20:37:00","7","1714.60","Regular"
"17816","36 days 01:16:00","4","36.56","Regular"
"17817","3 days 22:11:00","3","387.68","Regular"
"17819","71 days 01:58:00","8","3661.07","Regular"
"17820","190 days 21:36:00","2","-24.05","Lost"
"17824","50 days 22:36:00","1","298.40","Regular"
"17827","4 days 21:50:00","5","1995.46","Regular"
"17828","8 days 03:16:00","9","1599.97","Regular"
"17829","298 days 00:04:00","1","889.24","Lost"
"17830","1 day 00:22:00","3","398.70","Regular"
"17831","32 days 21:41:00","1","35.40","New"
"17832","49 days 01:07:00","1","155.37","New"
"17835","2 days 01:02:00","3","350.64","Regular"
"17836","46 days 20:37:00","1","110.21","New"
"17837","41 days 20:35:00","10","1560.53","Loyal"
"17838","26 days 01:12:00","6","2312.70","Regular"
"17839","41 days 19:23:00","1","338.80","Regular"
"17841","1 day 00:43:00","169","40340.78","Loyal"
"17843","302 days 21:17:00","1","205.48","Lost"
"17844","106 days 01:23:00","1","51.56","New"
"17846","84 days 21:30:00","1","2033.1","Regular"
"17848","80 days 20:01:00","9","901.20","Regular"
"17849","217 days 23:04:00","4","605.80","Lost"
"17850","301 days 22:12:00","35","5288.63","Lost"
"17852","11 days 00:14:00","2","114.34","New"
"17854","184 days 20:29:00","2","311.26","Lost"
"17855","372 days 03:06:00","1","208.97","Lost"
"17856","1 day 03:10:00","6","1393.79","Regular"
"17857","2 days 23:09:00","25","26763.34","Loyal"
"17858","5 days 00:54:00","12","5155.66","Loyal"
"17859","304 days 02:18:00","1","148.21","Lost"
"17860","368 days 00:09:00","1","252.80","Lost"
"17861","2 days 20:29:00","9","2059.20","Regular"
"17862","323 days 00:27:00","1","330.90","Lost"
"17863","58 days 23:05:00","6","3160.00","Regular"
"17864","12 days 01:35:00","3","597.50","Regular"
"17865","30 days 00:42:00","27","10158.54","Loyal"
"17866","142 days 01:41:00","2","325.70","Regular"
"17867","29 days 22:35:00","8","622.75","Regular"
"17869","106 days 20:34:00","5","428.18","Regular"
"17870","1 day 21:43:00","13","1889.40","Loyal"
"17871","204 days 01:18:00","1","155.90","Lost"
"17873","79 days 20:09:00","6","1764.36","Regular"
"17874","184 days 23:56:00","7","658.26","Lost"
"17877","169 days 23:50:00","1","237.61","Regular"
"17878","43 days 01:26:00","1","379.45","Regular"
"17879","173 days 00:14:00","1","178.52","New"
"17880","364 days 02:29:00","1","458.92","Lost"
"17881","303 days 19:34:00","1","133.35","Lost"
"17883","2 days 19:01:00","4","671.77","Regular"
"17884","3 days 01:17:00","4","717.45","Regular"
"17885","11 days 22:10:00","1","190.19","New"
"17886","31 days 02:41:00","3","899.61","Regular"
"17887","128 days 19:21:00","1","111.35","New"
"17888","18 days 02:32:00","10","525.78","Regular"
"17889","211 days 20:24:00","2","203.87","Lost"
"17890","322 days 01:31:00","2","602.09","Lost"
"17891","161 days 16:42:00","1","203.86","Regular"
"17892","55 days 20:01:00","3","244.10","Regular"
"17893","224 days 23:00:00","1","112.25","Lost"
"17894","71 days 03:27:00","8","1119.81","Regular"
"17895","43 days 19:50:00","1","98.00","New"
"17896","22 days 22:51:00","1","256.32","Regular"
"17897","172 days 01:27:00","4","541.10","Regular"
"17898","84 days 21:54:00","2","152.06","New"
"17899","158 days 21:52:00","1","155.80","New"
"17900","164 days 00:41:00","4","15.00","Regular"
"17901","28 days 19:21:00","1","110.38","New"
"17904","20 days 22:53:00","2","178.92","New"
"17905","70 days 19:17:00","4","800.24","Regular"
"17906","246 days 19:25:00","1","72.90","Lost"
"17908","373 days 01:05:00","1","243.28","Lost"
"17911","8 days 21:58:00","1","366.23","Regular"
"17912","309 days 22:25:00","6","295.61","Lost"
"17913","58 days 02:05:00","2","411.60","Regular"
"17914","3 days 00:52:00","1","336.43","Regular"
"17917","44 days 23:30:00","3","341.28","Regular"
"17919","87 days 23:09:00","1","1304.04","Regular"
"17920","3 days 22:21:00","17","4204.10","Loyal"
"17921","63 days 17:54:00","4","826.52","Regular"
"17923","281 days 21:35:00","1","207.50","Lost"
"17924","17:22:00","13","2894.33","Loyal"
"17925","372 days 02:40:00","1","244.08","Lost"
"17926","132 days 22:11:00","2","397.29","Regular"
"17928","44 days 22:58:00","2","212.54","Regular"
"17929","10 days 20:49:00","5","834.50","Regular"
"17930","35 days 02:27:00","5","1740.48","Regular"
"17931","133 days 18:17:00","2","408.36","Regular"
"17932","28 days 17:01:00","3","1331.57","Regular"
"17934","51 days 01:34:00","2","704.25","Regular"
"17935","137 days 23:32:00","2","145.79","New"
"17936","4 days 23:18:00","1","389.84","Regular"
"17937","8 days 01:05:00","7","4301.22","Regular"
"17939","159 days 00:23:00","1","99.14","New"
"17940","48 days 23:23:00","14","1983.58","Loyal"
"17941","130 days 04:20:00","1","304.56","Regular"
"17942","7 days 02:05:00","1","77.50","New"
"17946","232 days 19:50:00","2","149.58","Lost"
"17947","36 days 23:45:00","1","176.68","New"
"17948","146 days 23:52:00","1","358.56","Regular"
"17949","18:04:00","52","52750.84","Loyal"
"17950","71 days 21:32:00","4","472.12","Regular"
"17951","39 days 00:20:00","4","990.84","Regular"
"17954","4 days 22:35:00","16","2295.37","Loyal"
"17955","198 days 00:50:00","4","557.30","Lost"
"17956","248 days 23:03:00","1","12.75","Lost"
"17957","65 days 21:52:00","1","111.68","New"
"17958","116 days 00:31:00","1","508.46","Regular"
"17960","170 days 22:35:00","1","73.78","New"
"17961","20 days 19:55:00","39","1296.44","Loyal"
"17962","141 days 22:34:00","1","102.83","New"
"17964","31 days 02:06:00","2","471.70","Regular"
"17965","37 days 03:19:00","14","2622.57","Loyal"
"17966","37 days 02:24:00","5","1098.43","Regular"
"17967","371 days 01:31:00","1","123.07","Lost"
"17968","373 days 00:27:00","1","277.35","Lost"
"17969","165 days 23:50:00","2","228.20","Regular"
"17970","210 days 16:47:00","1","582.59","Lost"
"17972","241 days 00:34:00","1","136.04","Lost"
"17973","51 days 02:16:00","1","337.04","Regular"
"17974","24 days 01:13:00","3","740.79","Regular"
"17975","14 days 23:23:00","14","4393.61","Loyal"
"17976","371 days 23:01:00","1","353.19","Lost"
"17977","28 days 23:22:00","1","288.14","Regular"
"17978","364 days 22:45:00","1","300.92","Lost"
"17979","35 days 00:45:00","5","737.81","Regular"
"17980","165 days 00:49:00","3","811.45","Regular"
"17984","144 days 20:51:00","1","152.68","New"
"17985","21 days 22:26:00","1","634.95","Regular"
"17986","55 days 22:28:00","1","20.80","New"
"17987","184 days 22:28:00","1","198.57","Lost"
"17988","11 days 01:50:00","8","191.17","Regular"
"17990","236 days 01:06:00","3","630.84","Lost"
"17991","224 days 20:52:00","2","93.35","Lost"
"17994","121 days 01:07:00","6","629.69","Regular"
"17995","281 days 00:20:00","1","76.10","Lost"
"17997","73 days 20:37:00","12","1511.30","Loyal"
"17999","36 days 20:54:00","2","382.06","Regular"
"18001","11 days 20:48:00","2","417.23","Regular"
"18004","361 days 23:03:00","1","169.47","Lost"
"18005","3 days 00:59:00","2","249.72","Regular"
"18006","22 days 19:58:00","1","444.68","Regular"
"18008","69 days 21:33:00","9","2116.19","Regular"
"18009","234 days 22:58:00","2","252.24","Lost"
"18010","256 days 00:23:00","1","174.80","Lost"
"18011","372 days 19:15:00","1","102.79","Lost"
"18013","154 days 22:39:00","2","187.29","New"
"18014","27 days 21:22:00","1","166.42","New"
"18015","3 days 22:01:00","1","120.03","New"
"18016","31 days 23:25:00","5","1483.56","Regular"
"18017","80 days 20:35:00","3","523.00","Regular"
"18018","107 days 19:13:00","2","122.14","New"
"18019","51 days 00:40:00","1","38.45","New"
"18022","35 days 00:05:00","1","668.11","Regular"
"18024","152 days 00:10:00","3","236.78","Regular"
"18027","98 days 02:12:00","1","115.31","New"
"18030","3 days 20:13:00","3","220.70","Regular"
"18032","333 days 21:18:00","1","73.50","Lost"
"18033","64 days 19:22:00","1","97.97","New"
"18034","21 days 00:28:00","2","422.88","Regular"
"18035","35 days 00:11:00","3","730.40","Regular"
"18036","31 days 22:10:00","3","405.62","Regular"
"18037","153 days 23:11:00","6","70.02","Regular"
"18040","18 days 22:30:00","2","357.20","Regular"
"18041","11 days 01:11:00","22","4161.14","Loyal"
"18042","53 days 01:01:00","1","165.05","New"
"18043","24 days 00:02:00","3","559.51","Regular"
"18044","3 days 22:24:00","11","2085.65","Loyal"
"18045","44 days 23:43:00","1","189.40","New"
"18048","202 days 21:52:00","2","172.29","Lost"
"18050","358 days 22:25:00","1","74.40","Lost"
"18053","65 days 19:19:00","2","297.07","Regular"
"18055","6 days 22:25:00","11","6752.14","Loyal"
